
1_g_fb	0.24	0.838	0.896	0.866
2_g_psl	0.13	0.8483	0.9351	0.8896
3_g_psl	0.13	0.8474	0.9447	0.8934
4_g_psl	0.14	0.8882	0.8503	0.8688
2_g_bf	0.03	0.8561	0.8797	0.8677
2_g_mln	0.24	0.9227	0.617	0.7395
3_g_bf	0.0	0.888	0.6915	0.7776
3_g_mln	0.13	0.8863	0.7078	0.787
4_g_bf	0.29	0.8373	0.9068	0.8707
4_g_mln	0.09	0.893	0.7829	0.8343
